"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"MYO7A",16,1,0.172229269720087,1,0,1,0,0,2,0,6,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"MYO7B",2,0,-0.238754110465966,0,0,0,0,0,2,2,2,2,4,2,0,2,"BCT","negative","negative",0,0,0,0
"MYO9A",21,3,1.34690764807257,0,3,0,0,0,4,1,3,1,7,1,0,1,"BCT","negative","negative",1,0,0,0
"MYO9B",19,7,4.67578482396053,7,0,1,1,1,4,0,2,1,6,1,1,0,"BCT","positive","positive",0,0,0,0
"MYOC",15,4,3.53874029300836,2,2,0.5,0,0,1,0,0,0,1,0,0,0,"BCT","mixed","none",0,0,0,0
"MYOCD",5,1,1.2402523156405,0,1,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",1,0,0,0
"MYOD1",52,0,-1.24039899141217,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,1,1,0
"MYOF",9,1,0.902716987313119,1,0,1,0,1,8,1,0,2,8,2,1,1,"BCT","positive","both",0,0,0,0
"MYOG",15,2,1.08350746282534,0,2,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"MYOM1",6,1,1.22571969013401,0,1,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",0,0,0,0
"MYOM2",14,3,2.19398223155185,0,3,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"MYOM3",3,0,-0.347811110487508,0,0,0,0,1,2,2,1,3,3,3,1,2,"BCT","negative","both",1,0,0,0
"MYOT",3,0,-0.421423498826452,0,0,0,0,1,1,0,2,1,3,1,1,0,"BCT","negative","positive",0,0,0,0
"MYOZ1",8,0,-0.612136027326575,0,0,0,0,0,2,2,2,2,4,2,0,2,"BCT","negative","negative",0,0,0,0
"MYOZ2",5,0,-0.454852934155474,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"MYOZ3",3,2,4.00474718303166,0,2,0,1,0,1,0,0,0,1,0,0,0,"BCT","negative","none",1,0,0,0
"MYPN",4,0,-0.574456264653803,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"MYPOP",5,0,-0.6,0,0,0,0,1,9,1,4,2,13,2,1,1,"BCT","negative","both",0,0,0,0
"MYRIP",2,0,-0.272976425781161,0,0,0,0,0,0,1,4,1,4,1,0,1,"BCT","negative","negative",0,0,0,0
"MYSM1",18,3,2.05135783458597,0,3,0,0,0,6,2,3,2,9,2,0,2,"BCT","negative","negative",0,0,0,0
"MYT1",8,3,3.55490625622758,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,"BCT","mixed","none",1,0,0,0
"MYT1L",3,0,-0.421423498826452,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"MZF1",6,0,-0.653197264742181,0,0,0,0,0,4,0,7,0,11,0,0,0,"BCT","negative","none",0,0,0,0
"N4BP1",10,0,-0.768705695117563,0,0,0,0,0,2,1,4,1,6,1,0,1,"BCT","negative","negative",1,0,0,0
"N4BP2",14,1,0.168333938491151,0,1,0,0,0,6,1,3,1,9,1,0,1,"BCT","negative","negative",1,1,0,1
"N4BP2L2",9,0,-0.797462065836165,0,0,0,0,0,3,2,1,2,4,2,0,2,"BCT","negative","negative",0,0,0,0
"N4BP3",6,0,-0.703562363973514,0,0,0,0,0,3,0,5,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"N6AMT1",2,0,-0.272976425781161,0,0,0,0,1,6,1,2,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"NAA10",40,17,9.14167950556732,17,0,1,1,1,5,0,1,1,6,1,1,0,"BCT","positive","positive",0,0,0,0
"NAA11",7,2,2.8984356842135,1,1,0.5,0,0,0,0,0,0,0,0,0,0,"BCT","mixed","none",0,0,0,0
"NAA15",32,3,0.661855797999181,1,2,0.333333333333333,0,2,9,1,2,3,11,3,2,1,"BCT","mixed","both",0,0,0,0
"NAA16",4,0,-0.483541747929681,0,0,0,0,0,3,1,0,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"NAA20",7,0,-0.641048669155794,0,0,0,0,1,8,1,2,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"NAA25",11,0,-0.896034483922368,0,0,0,0,1,7,1,0,2,7,2,1,1,"BCT","negative","both",0,0,0,0
"NAA30",2,2,5.53258253404513,0,2,0,1,0,7,1,1,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NAA35",7,0,-0.574456264653803,0,0,0,0,0,5,1,3,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NAA38",6,3,4.37157579319352,3,0,1,1,0,3,2,4,2,7,2,0,2,"BCT","positive","negative",0,0,0,0
"NAA40",202,25,1.5588399689682,25,0,1,0,1,5,0,3,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"NAA50",18,1,-0.0460425275902081,1,0,1,0,3,9,1,3,4,12,4,3,1,"BCT","positive","both",0,0,0,0
"NAAA",27,2,0.241030720828764,0,2,0,0,1,6,0,7,1,13,1,1,0,"BCT","negative","positive",0,0,0,0
"NAALADL2",2,0,-0.349799300402099,0,0,0,0,1,4,1,5,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"NAB1",9,0,-0.7829946160226,0,0,0,0,1,7,0,2,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"NAB2",20,1,-0.0953386621751605,0,1,0,0,0,5,0,2,0,7,0,0,0,"BCT","negative","none",1,1,0,1
"NACA",45,4,0.581835581437541,3,1,0.75,0,3,9,0,3,3,12,3,3,0,"BCT","mixed","positive",0,0,0,0
"NACA2",6,0,-0.596992462263972,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NACAD",4,0,-0.48502322083842,0,0,0,0,1,7,0,6,1,13,1,1,0,"BCT","negative","positive",0,0,0,0
"NACC1",22,1,-0.243103389965351,1,0,1,0,0,8,0,4,0,12,0,0,0,"BCT","positive","none",0,0,0,0
"NACC2",7,0,-0.62735430585107,0,0,0,0,0,5,1,4,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"NADK",11,1,0.682783061772636,1,0,1,0,0,3,0,3,0,6,0,0,0,"BCT","positive","none",1,0,0,0
"NADSYN1",2,1,2.83019433961698,1,0,1,0,1,6,0,4,1,10,1,1,0,"BCT","positive","positive",0,0,0,0
"NAE1",25,2,0.504430756203689,2,0,1,0,2,6,0,3,2,9,2,2,0,"BCT","positive","positive",0,0,0,0
"NAF1",28,2,0.198916313651917,0,2,0,0,0,5,1,2,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NAGA",9,0,-0.62850984920037,0,0,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"NAGK",31,2,0.0676446970173546,1,1,0.5,0,2,4,1,4,3,8,3,2,1,"BCT","mixed","both",0,0,0,0
"NAGLU",6,0,-0.601136436399288,0,0,0,0,0,2,1,6,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NAGPA",7,1,0.84075312537371,1,0,1,0,2,10,0,3,2,13,2,2,0,"BCT","positive","positive",0,0,0,0
"NAGS",2,0,-0.371759503180656,0,0,0,0,0,8,1,3,1,11,1,0,1,"BCT","negative","negative",0,0,0,0
"NAIP",5,1,1.28985929135132,0,1,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"NAMPT",19,0,-1.0681668372295,0,0,0,0,0,9,1,2,1,11,1,0,1,"BCT","negative","negative",1,0,0,0
"NANOG",79,11,1.93635490519719,2,9,0.181818181818182,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NANOS1",5,0,-0.561324100464885,0,0,0,0,1,4,0,6,1,10,1,1,0,"BCT","negative","positive",1,0,0,0
"NANOS2",2,0,-0.384618037126132,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NANOS3",3,0,-0.484615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NANP",2,1,2.99204072370476,1,0,1,0,1,3,0,2,1,5,1,1,0,"BCT","positive","positive",1,0,0,0
"NANS",24,2,0.508150582773754,2,0,1,0,1,8,0,6,1,14,1,1,0,"BCT","positive","positive",0,0,0,0
"NAP1L1",58,6,1.78044900476632,2,4,0.333333333333333,0,1,7,0,5,1,12,1,1,0,"BCT","mixed","positive",1,0,0,0
"NAP1L2",4,0,-0.52982240920666,0,0,0,0,0,3,1,2,1,5,1,0,1,"BCT","negative","negative",1,0,0,0
"NAP1L3",5,1,1.03265668155416,0,1,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"NAP1L4",37,3,0.275632314387734,3,0,1,0,2,4,0,7,2,11,2,2,0,"BCT","positive","positive",0,0,0,0
"NAP1L5",10,0,-0.750321668294243,0,0,0,0,0,3,2,4,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"NAPA",22,0,-1.27313467680151,0,0,0,0,0,6,3,2,3,8,3,0,2,"BCT","negative","negative",0,0,0,0
"NAPB",4,1,1.3699880449568,1,0,1,0,0,4,0,3,0,7,0,0,0,"BCT","positive","none",0,0,0,0
"NAPG",8,0,-0.652061533878837,0,0,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NARF",3,0,-0.417978327611541,0,0,0,0,2,7,2,6,4,13,4,2,2,"BCT","negative","both",0,0,0,0
"NARS2",4,1,1.73227371380046,1,0,1,0,1,5,2,4,3,9,3,1,2,"BCT","positive","both",0,0,0,0
"NASP",38,4,1.41685181524629,3,1,0.75,0,1,5,0,5,1,10,1,1,0,"BCT","mixed","positive",0,0,0,0
"NAT1",2,0,-0.251379174478918,0,0,0,0,0,5,1,2,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NAT10",63,11,3.45046373482027,11,0,1,0,2,8,0,2,2,10,2,2,0,"BCT","positive","positive",1,0,0,0
"NAT14",7,1,1.17728501222091,0,1,0,0,1,6,0,3,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"NAT2",11,1,0.594356721081097,0,1,0,0,0,1,2,2,2,3,2,0,2,"BCT","negative","negative",0,0,0,0
"NAT8",2,0,-0.367423461417476,0,0,0,0,0,0,1,1,1,1,1,0,1,"BCT","negative","negative",0,0,0,0
"NAT9",2,1,2.69443871706149,1,0,1,0,1,6,0,4,1,10,1,1,0,"BCT","positive","positive",0,0,0,0
"NAV1",24,2,0.800949436606331,1,1,0.5,0,1,4,0,1,1,5,1,1,0,"BCT","mixed","positive",1,0,0,0
"NAV2",10,0,-0.743843088571578,0,0,0,0,0,3,1,3,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"NAV3",4,0,-0.417978327611541,0,0,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",1,0,0,0
"NBAS",7,0,-0.554293585846296,0,0,0,0,1,1,0,4,1,5,1,1,0,"BCT","negative","positive",0,0,0,0
"NBEA",15,2,0.94777812738351,0,2,0,0,0,0,1,2,1,2,1,0,1,"BCT","negative","negative",1,1,0,0
"NBEAL1",2,0,-0.44497190922574,0,0,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NBEAL2",3,1,2.69443871706149,0,1,0,0,0,4,0,4,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"NBL1",6,0,-0.76150843486134,0,0,0,0,1,10,0,2,1,12,1,1,0,"BCT","negative","positive",1,0,0,0
"NBN",64,7,1.40530528467796,3,4,0.428571428571429,0,4,8,2,2,6,10,5,3,2,"BCT","mixed","both",1,1,0,1
"NBPF14",3,1,2.2123266684753,0,1,0,0,1,4,1,2,2,6,2,1,1,"BCT","negative","both",0,0,0,0
"NBPF15",5,0,-0.55171600711733,0,0,0,0,0,6,0,3,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"NBPF3",2,0,-0.384618037126132,0,0,0,0,0,3,1,3,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"NBPF6",2,0,-0.384618037126132,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"NBR1",78,16,3.86226837214998,0,16,0,0,0,6,1,1,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NBR2",2,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NCALD",20,4,2.07653557638679,0,4,0,0,0,3,2,3,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"NCAM1",34,2,0.0449661603680886,0,2,0,0,0,5,1,2,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NCAM2",3,0,-0.401450857139045,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",1,0,0,0
"NCAN",8,0,-0.598912057128518,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"NCAPD2",48,6,1.68516526464061,6,0,1,0,3,9,0,3,3,12,3,3,0,"BCT","positive","positive",1,0,0,0
"NCAPD3",30,3,0.896048360186825,2,1,0.666666666666667,0,2,8,0,2,2,10,2,2,0,"BCT","mixed","positive",1,0,0,0
"NCAPG",53,9,2.71789277416216,9,0,1,0,4,6,0,3,4,9,4,3,0,"BCT","positive","positive",1,0,0,0
"NCAPG2",18,2,0.954835921842637,2,0,1,0,5,7,1,2,6,9,5,3,1,"BCT","positive","both",1,0,0,0
"NCAPH",61,7,1.23557493386597,6,1,0.857142857142857,0,6,10,0,2,6,12,5,3,0,"BCT","positive","positive",0,0,0,0
"NCAPH2",49,5,0.807503115372967,5,0,1,0,1,6,2,4,3,10,3,1,2,"BCT","positive","both",1,0,0,0
"NCBP1",106,2,-1.13317617134059,0,2,0,0,1,6,1,2,2,8,2,1,1,"BCT","negative","both",1,0,0,0
"NCBP2",72,6,0.563217129625322,5,1,0.833333333333333,0,6,10,0,2,6,12,5,3,0,"BCT","positive","positive",0,0,0,0
"NCCRP1",18,1,-0.136254579712043,1,0,1,0,0,7,0,1,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"NCDN",12,0,-0.945888937641699,0,0,0,0,1,8,1,3,2,11,2,1,1,"BCT","negative","both",0,0,0,0
"NCEH1",9,0,-0.638369429053671,0,0,0,0,3,9,1,2,4,11,4,3,1,"BCT","negative","both",0,0,0,0
"NCF1",31,2,-0.0671337587984817,1,1,0.5,0,0,4,0,5,0,9,0,0,0,"BCT","mixed","none",0,0,0,0
"NCF1C",3,0,-0.436400218874127,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NCF2",9,1,0.83697450127795,0,1,0,0,2,7,0,2,2,9,2,2,0,"BCT","negative","positive",1,0,0,0
"NCF4",9,1,0.596676724473321,0,1,0,0,1,4,0,5,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"NCK1",123,3,-0.88386111745297,0,3,0,0,2,6,1,1,3,7,3,2,1,"BCT","negative","both",0,0,0,0
"NCK2",64,5,0.47094341274141,5,0,1,0,0,6,1,2,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"NCKAP1",39,5,1.68917148949479,1,4,0.2,0,0,8,1,3,1,11,1,0,1,"BCT","negative","negative",0,0,0,0
"NCKAP1L",13,0,-0.941163893104815,0,0,0,0,0,3,0,6,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"NCKAP5",11,0,-0.647576270525402,0,0,0,0,0,2,1,2,1,4,1,0,1,"BCT","negative","negative",0,0,0,0
"NCKAP5L",19,2,0.54379618030498,1,1,0.5,0,2,8,0,3,2,11,2,2,0,"BCT","mixed","positive",0,0,0,0
"NCKIPSD",31,0,-1.18411070409088,0,0,0,0,1,3,2,1,3,4,3,1,2,"BCT","negative","both",0,0,0,0
"NCL",160,20,2.50510993733838,19,1,0.95,0,2,7,1,2,3,9,3,2,1,"BCT","positive","both",0,0,0,0
"NCLN",29,11,5.78889082928683,11,0,1,1,2,8,1,3,3,11,3,2,1,"BCT","positive","both",0,0,0,0
"NCOA1",26,0,-1.16883083443627,0,0,0,0,0,6,1,3,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"NCOA2",24,3,1.12215290651098,0,3,0,0,2,5,1,2,3,7,3,2,1,"BCT","negative","both",1,1,1,0
"NCOA3",43,3,0.27874164492841,1,2,0.333333333333333,0,0,10,1,1,1,11,1,0,1,"BCT","mixed","negative",1,0,0,0
"NCOA4",11,2,1.67790063874639,0,2,0,0,0,5,1,4,1,9,1,0,1,"BCT","negative","negative",1,1,0,1
"NCOA5",30,4,1.37896329023417,3,1,0.75,0,1,4,2,4,3,8,3,1,2,"BCT","mixed","both",0,0,0,0
"NCOA6",38,2,-0.167125804359347,0,2,0,0,0,8,1,1,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"NCOR1",78,8,0.909451738025694,0,8,0,0,0,4,1,3,1,7,1,0,1,"BCT","negative","negative",1,1,0,1
"NCOR2",46,1,-0.75810366404927,1,0,1,0,2,5,0,2,2,7,2,2,0,"BCT","positive","positive",1,1,0,1
"NCR1",16,1,-0.0942933169760424,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"NCR2",3,2,6.64062588073685,2,0,1,1,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"NCR3",24,2,0.38780487804878,1,1,0.5,0,0,0,0,0,0,0,0,0,0,"BCT","mixed","none",0,0,0,0
"NCS1",13,0,-0.792126750420912,0,0,0,0,1,7,0,0,1,7,1,1,0,"BCT","negative","positive",0,0,0,0
"NCSTN",46,1,-0.862833973498503,0,1,0,0,0,9,0,2,0,11,0,0,0,"BCT","negative","none",1,0,0,0
"NDC80",48,9,2.66193019074985,9,0,1,0,4,9,0,2,4,11,4,3,0,"BCT","positive","positive",1,0,0,0
"NDE1",35,5,2.02839503097943,5,0,1,0,2,6,0,2,2,8,2,2,0,"BCT","positive","positive",0,0,0,0
"NDEL1",43,2,-0.407365882470136,2,0,1,0,0,4,1,2,1,6,1,0,1,"BCT","positive","negative",1,0,0,0
"NDFIP1",18,7,6.2715677802544,0,7,0,1,1,6,1,2,2,8,2,1,1,"BCT","negative","both",0,0,0,0
"NDFIP2",15,0,-0.956500286586884,0,0,0,0,0,5,1,5,1,10,1,0,1,"BCT","negative","negative",0,0,0,0
"NDN",83,10,1.63223320850971,1,9,0.1,0,0,4,1,5,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"NDOR1",11,1,0.805033975494969,0,1,0,0,0,3,0,5,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"NDP",7,0,-0.600243509797766,0,0,0,0,0,1,0,2,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"NDRG1",31,1,-0.595493225113139,1,0,1,0,2,11,1,2,3,13,3,2,1,"BCT","positive","both",1,1,0,1
"NDRG2",11,1,0.375860217381453,0,1,0,0,0,3,2,5,2,8,2,0,2,"BCT","negative","negative",0,0,0,0
"NDRG3",4,0,-0.375180145780804,0,0,0,0,3,5,1,4,4,9,4,3,1,"BCT","negative","both",0,0,0,0
"NDRG4",5,0,-0.546408935694617,0,0,0,0,0,3,0,2,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"NDST1",4,0,-0.437474854374538,0,0,0,0,0,5,1,2,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NDST2",6,1,1.31180919858567,0,1,0,0,0,8,0,4,0,12,0,0,0,"BCT","negative","none",0,0,0,0
"NDST4",3,0,-0.55171600711733,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"NDUFA1",3,0,-0.377190271936012,0,0,0,0,0,5,1,4,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"NDUFA10",23,1,-0.341991259905336,1,0,1,0,0,4,1,3,1,7,1,0,1,"BCT","positive","negative",0,0,0,0
"NDUFA11",3,1,2.19852891992912,0,1,0,0,0,1,1,6,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NDUFA12",16,1,0.0861549790341285,1,0,1,0,2,6,0,3,2,9,2,2,0,"BCT","positive","positive",0,0,0,0
"NDUFA13",13,2,1.46492022363188,2,0,1,0,0,2,1,5,1,7,1,0,1,"BCT","positive","negative",0,0,0,0
"NDUFA2",17,0,-1.00331383697335,0,0,0,0,0,4,1,5,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"NDUFA3",8,0,-0.726868219358199,0,0,0,0,1,4,0,5,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"NDUFA4",43,1,-0.676633315167048,1,0,1,0,0,6,1,2,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"NDUFA4L2",7,0,-0.614285714285715,0,0,0,0,1,7,0,2,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"NDUFA5",24,3,0.899166280506559,0,3,0,0,0,2,1,5,1,7,1,0,1,"BCT","negative","negative",1,0,0,0
"NDUFA6",10,2,1.42977180879987,2,0,1,0,0,3,0,5,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"NDUFA7",13,3,2.69802585116455,3,0,1,0,0,2,1,6,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"NDUFA8",23,1,-0.23487786171964,1,0,1,0,0,4,1,3,1,7,1,0,1,"BCT","positive","negative",0,0,0,0
"NDUFA9",36,8,3.02618597055906,8,0,1,0,0,2,2,2,2,4,2,0,2,"BCT","positive","negative",0,0,0,0
"NDUFAB1",9,1,0.669319674606717,1,0,1,0,1,5,0,5,1,10,1,1,0,"BCT","positive","positive",0,0,0,0
"NDUFAF1",10,3,3.34618141934734,0,3,0,0,1,3,2,4,3,7,3,1,2,"BCT","negative","both",0,0,0,0
"NDUFAF2",16,1,0,0,1,0,0,2,9,0,0,2,9,2,2,0,"BCT","negative","positive",0,0,0,0
"NDUFAF3",9,1,0.57949268990685,0,1,0,0,1,5,0,2,1,7,1,1,0,"BCT","negative","positive",0,0,0,0
"NDUFAF4",16,1,0.323764620383026,1,0,1,0,0,1,2,2,2,3,2,0,2,"BCT","positive","negative",0,0,0,0
"NDUFB1",6,1,0.78690433781607,1,0,1,0,1,6,1,6,2,12,2,1,1,"BCT","positive","both",0,0,0,0
"NDUFB10",11,1,0.296715229478904,1,0,1,0,0,2,0,4,0,6,0,0,0,"BCT","positive","none",0,0,0,0
"NDUFB11",5,0,-0.590756130527137,0,0,0,0,0,4,1,4,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NDUFB2",5,0,-0.505444429983323,0,0,0,0,1,5,2,5,3,10,3,1,2,"BCT","negative","both",1,0,0,0
"NDUFB3",8,1,0.911342602565986,1,0,1,0,4,8,1,1,5,9,5,3,1,"BCT","positive","both",0,0,0,0
"NDUFB4",11,1,9.9,0,1,0,0,2,6,0,4,2,10,2,2,0,"BCT","negative","positive",0,0,0,0
"NDUFB5",7,1,1.20056661685695,1,0,1,0,0,6,2,2,2,8,2,0,2,"BCT","positive","negative",0,0,0,0
"NDUFB6",4,0,-0.413498259046567,0,0,0,0,0,3,2,2,2,5,2,0,2,"BCT","negative","negative",0,0,0,0
"NDUFB7",8,0,-0.65719331407481,0,0,0,0,0,1,1,6,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"NDUFB8",7,0,-0.657927118502451,0,0,0,0,0,4,2,4,2,8,2,0,2,"BCT","negative","negative",0,0,0,0
"NDUFB9",13,5,5.00457367390431,5,0,1,1,0,4,0,1,0,5,0,0,0,"BCT","positive","none",1,0,0,0
"NDUFC1",3,0,-0.336902337055378,0,0,0,0,0,4,3,4,3,8,3,0,2,"BCT","negative","negative",0,0,0,0
"NDUFC2",5,0,-0.52982240920666,0,0,0,0,0,5,3,2,3,7,3,0,2,"BCT","negative","negative",0,0,0,0
"NDUFS1",38,1,-0.750238466601368,0,1,0,0,1,9,1,2,2,11,2,1,1,"BCT","negative","both",0,0,0,0
"NDUFS2",33,1,-0.547027608932938,1,0,1,0,0,6,1,2,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"NDUFS3",45,6,2.21293904946368,6,0,1,0,1,3,1,4,2,7,2,1,1,"BCT","positive","both",0,0,0,0
"NDUFS4",16,0,-0.950695741981836,0,0,0,0,1,5,2,3,3,8,3,1,2,"BCT","negative","both",0,0,0,0
"NDUFS5",17,2,0.872378559808292,2,0,1,0,1,3,0,6,1,9,1,1,0,"BCT","positive","positive",0,0,0,0
"NDUFS6",18,3,1.97199219497522,3,0,1,0,1,6,0,3,1,9,1,1,0,"BCT","positive","positive",0,0,0,0
"NDUFS7",25,1,-0.337398090959768,1,0,1,0,0,3,2,3,2,6,2,0,2,"BCT","positive","negative",1,0,0,0
"NDUFS8",22,1,-0.330577548162976,1,0,1,0,1,7,2,1,3,8,3,1,2,"BCT","positive","both",0,0,0,0
"NDUFV1",32,5,2.38194938326786,5,0,1,0,1,5,2,3,3,8,3,1,2,"BCT","positive","both",0,0,0,0
"NDUFV2",26,1,-0.509173565412585,0,1,0,0,1,4,0,4,1,8,1,1,0,"BCT","negative","positive",1,0,0,0
"NDUFV3",15,1,0.110554159678514,1,0,1,0,0,3,1,4,1,7,1,0,1,"BCT","positive","negative",0,0,0,0
"NEAT1",9,0,-0.813109235960268,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"NEB",15,0,-0.852428865275353,0,0,0,0,2,5,0,3,2,8,2,2,0,"BCT","negative","positive",1,0,0,0
"NEBL",25,3,1.39510807130209,0,3,0,0,0,3,1,3,1,6,1,0,1,"BCT","negative","negative",1,0,0,0
"NECAB1",4,0,-0.545638271961694,0,0,0,0,0,0,0,3,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"NECAB2",14,1,-0.0452734960102905,0,1,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"NECAP1",18,4,2.67798240085003,0,4,0,0,2,5,1,2,3,7,3,2,1,"BCT","negative","both",0,0,0,0
"NECAP2",13,1,0.26321630352377,1,0,1,0,1,4,1,0,2,4,2,1,1,"BCT","positive","both",0,0,0,0
"NEDD1",44,3,0.139326109203847,3,0,1,0,2,8,1,3,3,11,3,2,1,"BCT","positive","both",0,0,0,0
"NEDD4",96,7,0.281280283597219,1,6,0.142857142857143,0,1,7,1,3,2,10,2,1,1,"BCT","negative","both",1,0,0,0
"NEDD4L",43,3,0.120768734330629,0,3,0,0,0,2,2,5,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"NEDD8",76,13,2.91652232117099,12,1,0.923076923076923,0,1,7,1,2,2,9,2,1,1,"BCT","positive","both",0,0,0,0
"NEDD9",16,2,1.06193207474396,0,2,0,0,0,2,1,6,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"NEFH",8,1,0.798930205765315,0,1,0,0,0,1,1,2,1,3,1,0,1,"BCT","negative","negative",1,0,0,0
"NEFL",40,0,-1.46397112010857,0,0,0,0,0,1,0,3,0,4,0,0,0,"BCT","negative","none",0,0,0,0
"NEFM",29,2,0.0800341408099275,1,1,0.5,0,0,2,0,0,0,2,0,0,0,"BCT","mixed","none",0,0,0,0
"NEGR1",4,0,-0.454852934155474,0,0,0,0,0,2,0,3,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"NEIL1",43,4,0.961438838868067,0,4,0,0,0,2,3,7,3,9,3,0,2,"BCT","negative","negative",0,0,0,0
"NEIL2",9,1,0.886681434341367,0,1,0,0,0,2,2,4,2,6,2,0,2,"BCT","negative","negative",0,0,0,0
"NEIL3",25,0,-0.926142898248658,0,0,0,0,1,4,0,2,1,6,1,1,0,"BCT","negative","positive",0,0,0,0
