"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"LHX4",47,0,-1.46464592975025,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LHX5",6,0,-0.421968664662241,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LHX6",21,1,-0.0505780538858874,1,0,1,0,0,4,0,1,0,5,0,0,0,"WCT","positive","none",0,0,0,0
"LHX8",14,1,0.376967445126366,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"LHX9",7,1,1.31180919858567,0,1,0,0,0,1,0,1,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"LIAS",10,0,-0.771627664530659,0,0,0,0,0,5,1,5,1,10,1,0,1,"WCT","negative","negative",0,0,0,0
"LIF",14,1,0.486065108646059,0,1,0,0,2,10,0,4,2,14,2,2,0,"WCT","negative","positive",0,0,0,0
"LIFR",18,2,1.19134043639853,1,1,0.5,0,0,4,3,2,3,6,3,0,2,"WCT","mixed","negative",1,0,0,0
"LIG1",22,1,0.0660719842623224,0,1,0,0,0,6,1,2,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"LIG3",64,7,2.44014213492099,5,2,0.714285714285714,0,1,7,2,1,3,8,3,1,2,"WCT","mixed","both",0,0,0,0
"LIG4",56,5,1.36020731303218,3,2,0.6,0,0,2,0,4,0,6,0,0,0,"WCT","mixed","none",0,0,0,0
"LILRA1",10,0,-0.699279340920819,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LILRA2",6,0,-0.593958486013353,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LILRA3",6,1,1.64428998172127,0,1,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LILRA4",7,0,-0.602001216165302,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LILRA5",12,0,-0.896369489033157,0,0,0,0,0,1,0,0,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LILRA6",13,0,-0.874514394344865,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LILRB1",10,0,-0.746240577829964,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"LILRB2",10,0,-0.723256826225112,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"LILRB3",9,1,0.669319674606717,0,1,0,0,1,2,0,0,1,2,1,1,0,"WCT","negative","positive",0,0,0,0
"LILRB4",9,0,-0.726868219358199,0,0,0,0,0,1,0,3,0,4,0,0,0,"WCT","negative","none",0,0,0,0
"LILRB5",7,0,-0.668702477117709,0,0,0,0,0,0,1,1,1,1,1,0,1,"WCT","negative","negative",0,0,0,0
"LIM2",4,0,-0.480945330796498,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LIMA1",100,14,3.73267271810557,8,6,0.571428571428571,0,1,6,1,1,2,7,2,1,1,"WCT","mixed","both",0,0,0,0
"LIMCH1",13,3,2.7,2,1,0.666666666666667,0,1,6,1,3,2,9,2,1,1,"WCT","mixed","both",1,0,0,0
"LIMD1",36,1,-0.646449486242616,1,0,1,0,0,5,1,6,1,11,1,0,1,"WCT","positive","negative",0,0,0,0
"LIMD2",3,0,-0.388608992629535,0,0,0,0,0,4,1,7,1,11,1,0,1,"WCT","negative","negative",1,0,0,0
"LIME1",13,0,-0.890470880279413,0,0,0,0,0,0,2,5,2,5,2,0,2,"WCT","negative","negative",0,0,0,0
"LIMK1",25,0,-1.14596397783081,0,0,0,0,2,11,0,2,2,13,2,2,0,"WCT","negative","positive",1,0,0,0
"LIMK2",14,1,0.348405653642018,0,1,0,0,0,5,0,4,0,9,0,0,0,"WCT","negative","none",0,0,0,0
"LIMS1",22,2,0.980765099791799,1,1,0.5,0,0,7,0,1,0,8,0,0,0,"WCT","mixed","none",0,0,0,0
"LIMS2",4,1,2.3685438564654,0,1,0,0,0,5,2,4,2,9,2,0,2,"WCT","negative","negative",0,0,0,0
"LIN28A",77,5,0.747268668402911,3,2,0.6,0,0,1,0,0,0,1,0,0,0,"WCT","mixed","none",0,0,0,0
"LIN28B",41,2,0.200041851636409,2,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"LIN37",36,2,0.19613095177164,1,1,0.5,0,0,6,0,2,0,8,0,0,0,"WCT","mixed","none",0,0,0,0
"LIN52",22,1,-0.119065574279555,1,0,1,0,1,2,1,7,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"LIN54",23,1,-0.135272891544175,0,1,0,0,1,6,1,4,2,10,2,1,1,"WCT","negative","both",0,0,0,0
"LIN7A",11,1,0.603409764144603,1,0,1,0,0,5,1,0,1,5,1,0,1,"WCT","positive","negative",1,0,0,0
"LIN7B",9,0,-0.660125675387329,0,0,0,0,0,3,1,3,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"LIN7C",32,3,1.23123413695365,2,1,0.666666666666667,0,0,2,1,3,1,5,1,0,1,"WCT","mixed","negative",0,0,0,0
"LIN9",48,3,0.556241273202575,1,2,0.333333333333333,0,1,7,0,3,1,10,1,1,0,"WCT","mixed","positive",0,0,0,0
"LINGO1",7,1,1.14297495710856,0,1,0,0,1,3,0,0,1,3,1,1,0,"WCT","negative","positive",0,0,0,0
"LINGO2",8,1,1.06684734864278,0,1,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LINS1",2,0,-0.349799300402099,0,0,0,0,1,6,1,2,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"LIPA",9,0,-0.641048669155794,0,0,0,0,0,6,1,0,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"LIPC",8,0,-0.536115057463144,0,0,0,0,0,1,0,2,0,3,0,0,0,"WCT","negative","none",0,0,0,0
"LIPE",7,1,1.15784450141525,0,1,0,0,0,0,3,2,3,2,3,0,2,"WCT","negative","negative",0,0,0,0
"LIPF",4,0,-0.421423498826452,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LIPG",15,1,0.375734923121189,0,1,0,0,0,5,0,4,0,9,0,0,0,"WCT","negative","none",0,0,0,0
"LIPH",9,0,-0.874034900832921,0,0,0,0,2,6,1,2,3,8,3,2,1,"WCT","negative","both",0,0,0,0
"LIPK",2,0,-0.417978327611541,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LIPT1",7,1,0.957047853589049,1,0,1,0,1,4,3,1,4,5,4,1,2,"WCT","positive","both",0,0,0,0
"LIPT2",4,2,4.08984894135147,1,1,0.5,1,0,6,2,4,2,10,2,0,2,"WCT","mixed","negative",0,0,0,0
"LITAF",20,0,-0.932503106587651,0,0,0,0,2,7,0,4,2,11,2,2,0,"WCT","negative","positive",0,0,0,0
"LIX1L",4,0,-0.466172793254531,0,0,0,0,1,6,1,3,2,9,2,1,1,"WCT","negative","both",0,0,0,0
"LLGL1",38,1,-0.647952877867806,0,1,0,0,1,6,1,3,2,9,2,1,1,"WCT","negative","both",1,0,0,0
"LLGL2",36,4,1.80469826639594,3,1,0.75,0,1,4,1,6,2,10,2,1,1,"WCT","mixed","both",1,0,0,0
"LLPH",28,4,2.31214186415972,2,2,0.5,0,4,9,1,3,5,12,5,3,1,"WCT","mixed","both",0,0,0,0
"LMAN1",87,1,-1.76527017749814,0,1,0,0,1,7,1,1,2,8,2,1,1,"WCT","negative","both",0,0,0,0
"LMAN1L",9,0,-0.726636084983398,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LMAN2",28,2,0.408095645743454,1,1,0.5,0,2,11,0,4,2,15,2,2,0,"WCT","mixed","positive",0,0,0,0
"LMAN2L",24,2,0.672734292697666,1,1,0.5,0,2,7,0,4,2,11,2,2,0,"WCT","mixed","positive",0,0,0,0
"LMBR1",7,0,-0.525,0,0,0,0,0,6,1,0,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"LMBR1L",162,10,0.903891741754084,9,1,0.9,0,2,5,0,1,2,6,2,2,0,"WCT","positive","positive",0,0,0,0
"LMBRD1",4,1,2.12367605815953,0,1,0,0,0,4,1,3,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"LMBRD2",8,2,2.68117990853725,0,2,0,0,1,4,1,1,2,5,2,1,1,"WCT","negative","both",0,0,0,0
"LMCD1",4,0,-0.429321159589381,0,0,0,0,2,8,0,3,2,11,2,2,0,"WCT","negative","positive",1,0,0,0
"LMF1",6,0,-0.604307305834314,0,0,0,0,0,1,1,7,1,8,1,0,1,"WCT","negative","negative",0,0,0,0
"LMF2",13,0,-0.908645731645214,0,0,0,0,0,2,0,3,0,5,0,0,0,"WCT","negative","none",0,0,0,0
"LMLN",5,1,1.77059312096258,0,1,0,0,0,5,0,1,0,6,0,0,0,"WCT","negative","none",0,0,0,0
"LMNA",209,15,1.78968868953713,12,3,0.8,0,0,6,0,2,0,8,0,0,0,"WCT","positive","none",0,0,0,0
"LMNB1",141,6,-0.299151342005562,1,5,0.166666666666667,0,4,11,0,4,4,15,4,3,0,"WCT","negative","positive",0,0,0,0
"LMNB2",41,4,2.03730732046307,2,2,0.5,0,3,9,0,3,3,12,3,3,0,"WCT","mixed","positive",0,0,0,0
"LMO1",35,0,-1.3205406716791,0,0,0,0,0,3,0,1,0,4,0,0,0,"WCT","negative","none",1,1,1,0
"LMO2",51,4,0.918515766157385,0,4,0,0,0,1,1,4,1,5,1,0,1,"WCT","negative","negative",1,1,1,0
"LMO3",46,6,2.66506826803137,3,3,0.5,0,1,3,0,3,1,6,1,1,0,"WCT","mixed","positive",0,0,0,0
"LMO4",44,4,1.40230680663941,1,3,0.25,0,2,6,1,5,3,11,3,2,1,"WCT","mixed","both",0,0,0,0
"LMO7",43,4,1.32532923880399,1,3,0.25,0,1,5,1,3,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"LMOD1",8,0,-0.712919198415325,0,0,0,0,1,8,2,3,3,11,3,1,2,"WCT","negative","both",0,0,0,0
"LMOD2",4,0,-0.450301104081868,0,0,0,0,0,1,0,0,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LMTK2",16,3,3.08181818181818,2,1,0.666666666666667,0,2,6,1,1,3,7,3,2,1,"WCT","mixed","both",0,0,0,0
"LMTK3",24,1,-0.162956753785655,0,1,0,0,1,6,1,1,2,7,2,1,1,"WCT","negative","both",0,0,0,0
"LMX1A",5,0,-0.460477822655819,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"LMX1B",8,0,-0.642079659350646,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LNP1",6,0,-0.598378746179299,0,0,0,0,0,4,1,6,1,10,1,0,1,"WCT","negative","negative",0,0,0,0
"LNPEP",38,0,-1.52773654556126,0,0,0,0,0,5,3,0,3,5,3,0,2,"WCT","negative","negative",0,0,0,0
"LNX1",98,5,-0.105509628674036,3,2,0.6,0,0,3,1,4,1,7,1,0,1,"WCT","mixed","negative",0,0,0,0
"LNX2",35,2,0.287672414312976,1,1,0.5,0,0,6,2,4,2,10,2,0,2,"WCT","mixed","negative",0,0,0,0
"LONP1",75,2,-1.12337236813089,1,1,0.5,0,1,4,0,5,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"LONP2",14,2,1.52230605672351,2,0,1,0,1,6,1,4,2,10,2,1,1,"WCT","positive","both",0,0,0,0
"LONRF1",22,1,-0.131533155036236,1,0,1,0,1,3,1,4,2,7,2,1,1,"WCT","positive","both",1,0,0,0
"LONRF2",12,1,0.629642485343054,1,0,1,0,0,3,0,2,0,5,0,0,0,"WCT","positive","none",0,0,0,0
"LONRF3",9,0,-0.753543947962308,0,0,0,0,0,3,1,1,1,4,1,0,1,"WCT","negative","negative",1,0,0,0
"LOX",10,0,-0.617065013405582,0,0,0,0,2,13,0,1,2,14,2,2,0,"WCT","negative","positive",0,0,0,0
"LOXL1",5,0,-0.515468488422986,0,0,0,0,2,8,0,2,2,10,2,2,0,"WCT","negative","positive",0,0,0,0
"LOXL2",89,8,1.71761632884296,2,6,0.25,0,2,14,0,0,2,14,2,2,0,"WCT","mixed","positive",0,0,0,0
"LOXL3",7,1,1.45747672729139,1,0,1,0,0,9,1,1,1,10,1,0,1,"WCT","positive","negative",0,0,0,0
"LOXL4",23,4,3.32278255669293,3,1,0.75,0,1,6,0,6,1,12,1,1,0,"WCT","mixed","positive",0,0,0,0
"LPA",14,0,-0.909990073441662,0,0,0,0,0,0,1,0,1,0,1,0,1,"WCT","negative","negative",0,0,0,0
"LPAL2",2,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LPAR1",44,4,1.33043152790851,3,1,0.75,0,0,6,1,1,1,7,1,0,1,"WCT","mixed","negative",1,0,0,0
"LPAR2",37,1,-0.518448003262392,1,0,1,0,1,4,1,3,2,7,2,1,1,"WCT","positive","both",0,0,0,0
"LPAR3",29,0,-1.1146843976133,0,0,0,0,1,2,0,4,1,6,1,1,0,"WCT","negative","positive",1,0,0,0
"LPAR4",19,1,0.0540402996133523,0,1,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"LPAR5",7,0,-0.554293585846296,0,0,0,0,0,3,1,2,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"LPAR6",16,1,0.265082618487345,0,1,0,0,0,5,1,2,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"LPCAT1",25,5,3.36016023034604,2,3,0.4,0,2,7,0,4,2,11,2,2,0,"WCT","mixed","positive",0,0,0,0
"LPCAT2",10,0,-0.85104977192037,0,0,0,0,2,6,0,2,2,8,2,2,0,"WCT","negative","positive",0,0,0,0
"LPCAT3",8,0,-0.572871554697751,0,0,0,0,0,4,2,1,2,5,2,0,2,"WCT","negative","negative",0,0,0,0
"LPCAT4",11,0,-0.804238770515324,0,0,0,0,1,8,0,3,1,11,1,1,0,"WCT","negative","positive",0,0,0,0
"LPGAT1",10,0,-0.687066787632119,0,0,0,0,1,9,0,2,1,11,1,1,0,"WCT","negative","positive",0,0,0,0
"LPIN1",15,2,1.38191496048394,1,1,0.5,0,0,4,0,4,0,8,0,0,0,"WCT","mixed","none",0,0,0,0
"LPIN2",4,1,1.72569885254652,0,1,0,0,0,5,2,2,2,7,2,0,2,"WCT","negative","negative",0,0,0,0
"LPIN3",18,1,0,1,0,1,0,1,7,0,5,1,12,1,1,0,"WCT","positive","positive",0,0,0,0
"LPL",16,1,0.219755962209969,0,1,0,0,1,6,1,3,2,9,2,1,1,"WCT","negative","both",0,0,0,0
"LPP",24,1,-0.236908128300007,1,0,1,0,1,6,1,1,2,7,2,1,1,"WCT","positive","both",1,1,1,0
"LPXN",16,2,1.10150783114542,2,0,1,0,0,1,1,5,1,6,1,0,1,"WCT","positive","negative",0,0,0,0
"LRBA",37,2,0.0954241800808272,2,0,1,0,0,4,1,3,1,7,1,0,1,"WCT","positive","negative",0,0,0,0
"LRCH1",10,2,2.33086396627266,0,2,0,0,0,6,1,3,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"LRCH2",10,0,-0.771627664530659,0,0,0,0,0,0,0,2,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"LRCH3",24,2,0.729124757290898,1,1,0.5,0,1,6,0,3,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"LRCH4",5,1,1.46556350482939,1,0,1,0,2,6,1,3,3,9,3,2,1,"WCT","positive","both",0,0,0,0
"LRFN1",27,1,-0.295406203706579,1,0,1,0,1,5,0,2,1,7,1,1,0,"WCT","positive","positive",0,0,0,0
"LRFN2",7,1,1.20056661685695,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",1,0,0,0
"LRFN3",7,1,1.38804418757714,0,1,0,0,0,2,0,8,0,10,0,0,0,"WCT","negative","none",0,0,0,0
"LRFN4",11,1,0.529092289025977,1,0,1,0,1,6,0,4,1,10,1,1,0,"WCT","positive","positive",0,0,0,0
"LRFN5",2,0,-0.421423498826452,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",1,0,0,0
"LRIG1",24,2,0.655203812105997,1,1,0.5,0,0,2,2,3,2,5,2,0,2,"WCT","mixed","negative",1,0,0,0
"LRIG2",9,0,-0.753543947962308,0,0,0,0,1,2,0,7,1,9,1,1,0,"WCT","negative","positive",1,0,0,0
"LRIG3",12,1,0.57949268990685,1,0,1,0,0,6,1,5,1,11,1,0,1,"WCT","positive","negative",1,1,0,1
"LRIT3",2,0,-0.272976425781162,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRP1",47,2,-0.106402415159222,2,0,1,0,0,4,1,0,1,4,1,0,1,"WCT","positive","negative",1,0,0,0
"LRP10",20,2,1.19696292644977,2,0,1,0,3,9,1,1,4,10,4,3,1,"WCT","positive","both",0,0,0,0
"LRP11",6,0,-0.491267018618276,0,0,0,0,3,8,1,2,4,10,4,3,1,"WCT","negative","both",0,0,0,0
"LRP12",6,0,-0.589363552987764,0,0,0,0,0,5,1,0,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"LRP1B",12,4,4.82862436990218,4,0,1,1,0,0,0,1,0,1,0,0,0,"WCT","positive","none",1,1,0,1
"LRP2",39,1,-0.602825960000797,0,1,0,0,0,2,1,2,1,4,1,0,1,"WCT","negative","negative",0,0,0,0
"LRP3",7,0,-0.693034652598966,0,0,0,0,0,4,2,1,2,5,2,0,2,"WCT","negative","negative",0,0,0,0
"LRP4",11,0,-0.749695389182363,0,0,0,0,0,6,1,3,1,9,1,0,1,"WCT","negative","negative",0,0,0,0
"LRP5",28,4,2.06035805645787,2,2,0.5,0,0,4,1,0,1,4,1,0,1,"WCT","mixed","negative",0,0,0,0
"LRP6",44,2,-0.0684977600214934,2,0,1,0,0,2,1,1,1,3,1,0,1,"WCT","positive","negative",0,0,0,0
"LRP8",26,2,0.729124757290898,1,1,0.5,0,3,9,0,2,3,11,3,3,0,"WCT","mixed","positive",0,0,0,0
"LRPAP1",38,3,0.99391956726623,2,1,0.666666666666667,0,0,5,3,1,3,6,3,0,2,"WCT","mixed","negative",0,0,0,0
"LRPPRC",136,16,3.48503467223307,8,8,0.5,0,1,8,1,2,2,10,2,1,1,"WCT","mixed","both",0,0,0,0
"LRRC1",16,1,0.438340302320049,0,1,0,0,2,5,1,3,3,8,3,2,1,"WCT","negative","both",0,0,0,0
"LRRC10",12,0,-0.802027886650126,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC15",13,1,0.336175101145425,0,1,0,0,0,5,0,1,0,6,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC17",5,0,-0.454852934155475,0,0,0,0,0,6,0,2,0,8,0,0,0,"WCT","negative","none",1,0,0,0
"LRRC24",4,0,-0.506362397594688,0,0,0,0,0,2,0,2,0,4,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC25",27,2,0.501091445326671,1,1,0.5,0,0,6,0,4,0,10,0,0,0,"WCT","mixed","none",0,0,0,0
"LRRC27",5,0,-0.451330200435303,0,0,0,0,0,0,2,9,2,9,2,0,2,"WCT","negative","negative",0,0,0,0
"LRRC3",3,0,-0.384618037126132,0,0,0,0,1,7,0,2,1,9,1,1,0,"WCT","negative","positive",0,0,0,0
"LRRC31",69,5,0.993402487608874,3,2,0.6,0,0,3,0,2,0,5,0,0,0,"WCT","mixed","none",0,0,0,0
"LRRC32",5,0,-0.532437726768029,0,0,0,0,1,11,1,0,2,11,2,1,1,"WCT","negative","both",1,0,0,0
"LRRC34",2,0,-0.251379174478918,0,0,0,0,1,1,0,0,1,1,1,1,0,"WCT","negative","positive",0,0,0,0
"LRRC36",2,0,-0.272976425781161,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC37A",3,0,-0.401450857139045,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC37A2",2,0,-0.384618037126132,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC37A3",4,1,1.6382108959957,0,1,0,0,1,6,1,2,2,8,2,1,1,"WCT","negative","both",1,0,0,0
"LRRC37B",2,0,-0.401450857139045,0,0,0,0,1,8,0,2,1,10,1,1,0,"WCT","negative","positive",0,0,0,0
"LRRC39",3,0,-0.388608992629535,0,0,0,0,0,3,0,1,0,4,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC3B",2,1,2.83019433961698,1,0,1,0,0,0,0,0,0,0,0,0,0,"WCT","positive","none",0,0,0,0
"LRRC4",10,0,-0.755017289421496,0,0,0,0,0,2,2,5,2,7,2,0,2,"WCT","negative","negative",0,0,0,0
"LRRC40",21,2,0.662671757560043,1,1,0.5,0,0,9,1,2,1,11,1,0,1,"WCT","mixed","negative",0,0,0,0
"LRRC41",20,3,1.73641842648036,1,2,0.333333333333333,0,1,7,0,2,1,9,1,1,0,"WCT","mixed","positive",0,0,0,0
"LRRC42",6,2,3.34600953622577,0,2,0,0,2,6,1,3,3,9,3,2,1,"WCT","negative","both",0,0,0,0
"LRRC43",2,0,-0.272976425781162,0,0,0,0,0,2,1,3,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"LRRC45",3,0,-0.437474854374538,0,0,0,0,1,3,0,4,1,7,1,1,0,"WCT","negative","positive",1,0,0,0
"LRRC46",7,0,-0.581883886406084,0,0,0,0,0,1,1,2,1,3,1,0,1,"WCT","negative","negative",0,0,0,0
"LRRC47",29,3,1.3834738884417,2,1,0.666666666666667,0,1,3,1,4,2,7,2,1,1,"WCT","mixed","both",1,0,0,0
"LRRC49",23,1,-0.178705019154381,1,0,1,0,0,1,0,5,0,6,0,0,0,"WCT","positive","none",0,0,0,0
"LRRC4B",6,0,-0.54469922682745,0,0,0,0,1,4,1,1,2,5,2,1,1,"WCT","negative","both",0,0,0,0
"LRRC4C",10,0,-0.817874635209406,0,0,0,0,0,1,0,1,0,2,0,0,0,"WCT","negative","none",1,0,0,0
"LRRC52",2,0,-0.347811110487508,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",0,0,0,0
"LRRC55",4,0,-0.450301104081868,0,0,0,0,0,0,0,1,0,1,0,0,0,"WCT","negative","none",1,0,0,0
"LRRC57",10,2,1.95043299346209,1,1,0.5,0,0,6,1,2,1,8,1,0,1,"WCT","mixed","negative",0,0,0,0
"LRRC58",4,0,-0.469041575982343,0,0,0,0,1,7,1,2,2,9,2,1,1,"WCT","negative","both",0,0,0,0
"LRRC59",149,10,1.32229892013852,7,3,0.7,0,4,10,1,1,5,11,5,3,1,"WCT","mixed","both",0,0,0,0
"LRRC61",6,0,-0.622407667327312,0,0,0,0,1,6,1,4,2,10,2,1,1,"WCT","negative","both",0,0,0,0
"LRRC7",12,1,0.511499092247787,0,1,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"LRRC8A",17,1,0.234520787991171,1,0,1,0,1,6,1,3,2,9,2,1,1,"WCT","positive","both",0,0,0,0
"LRRC8B",5,0,-0.53964544732099,0,0,0,0,0,4,2,3,2,7,2,0,2,"WCT","negative","negative",0,0,0,0
"LRRC8C",3,0,-0.453337251502422,0,0,0,0,0,7,1,3,1,10,1,0,1,"WCT","negative","negative",0,0,0,0
"LRRC8D",5,3,4.67653718043597,0,3,0,1,0,4,2,4,2,8,2,0,2,"WCT","negative","negative",0,0,0,0
"LRRC8E",11,0,-0.755017289421496,0,0,0,0,2,5,0,2,2,7,2,2,0,"WCT","negative","positive",0,0,0,0
"LRRCC1",7,0,-0.460477822655819,0,0,0,0,0,4,1,3,1,7,1,0,1,"WCT","negative","negative",0,0,0,0
"LRRFIP1",37,3,1.03295975740372,2,1,0.666666666666667,0,0,6,1,1,1,7,1,0,1,"WCT","mixed","negative",0,0,0,0
"LRRFIP2",26,2,0.821774436848704,1,1,0.5,0,2,6,1,3,3,9,3,2,1,"WCT","mixed","both",0,0,0,0
"LRRIQ1",17,2,1.3288674316739,0,2,0,0,0,1,0,1,0,2,0,0,0,"WCT","negative","none",1,0,0,0
"LRRIQ3",2,0,-0.272976425781161,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",1,0,0,0
"LRRK1",27,2,0.549973314074663,1,1,0.5,0,0,3,0,3,0,6,0,0,0,"WCT","mixed","none",1,0,0,0
"LRRK2",148,13,2.11803374515296,2,11,0.153846153846154,0,0,1,1,3,1,4,1,0,1,"WCT","negative","negative",1,0,0,0
"LRRN1",5,1,1.29335170030802,0,1,0,0,0,3,1,2,1,5,1,0,1,"WCT","negative","negative",0,0,0,0
"LRRN2",5,0,-0.605115182061766,0,0,0,0,1,7,0,1,1,8,1,1,0,"WCT","negative","positive",0,0,0,0
"LRRN4CL",6,1,1.15297823755533,0,1,0,0,0,6,0,3,0,9,0,0,0,"WCT","negative","none",0,0,0,0
"LRRTM1",3,1,2.47061713840611,1,0,1,0,1,1,0,1,1,2,1,1,0,"WCT","positive","positive",1,0,0,0
"LRRTM2",11,0,-0.643490961140032,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRRTM3",7,0,-0.536627448918591,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRRTM4",10,1,0.824477346055007,0,1,0,0,1,4,0,2,1,6,1,1,0,"WCT","negative","positive",1,0,0,0
"LRSAM1",23,4,2.97672791684243,0,4,0,0,0,5,1,6,1,11,1,0,1,"WCT","negative","negative",0,0,0,0
"LRTM2",2,0,-0.405148216977697,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRTOMT",2,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"LRWD1",30,7,4.14021910867466,4,3,0.571428571428571,1,0,7,1,3,1,10,1,0,1,"WCT","mixed","negative",1,0,0,0
"LSAMP",3,0,-0.336902337055378,0,0,0,0,1,6,2,2,3,8,3,1,2,"WCT","negative","both",1,0,0,0
"LSG1",36,8,4.67209229631895,5,3,0.625,1,1,7,0,4,1,11,1,1,0,"WCT","mixed","positive",0,0,0,0
"LSM1",26,1,-0.248638966467729,1,0,1,0,0,7,0,5,0,12,0,0,0,"WCT","positive","none",0,0,0,0
"LSM10",14,2,1.77673646127674,1,1,0.5,0,2,3,0,2,2,5,2,2,0,"WCT","mixed","positive",0,0,0,0
"LSM11",23,0,-1.13406250403092,0,0,0,0,1,3,2,1,3,4,3,1,2,"WCT","negative","both",0,0,0,0
"LSM12",50,3,0.383602260584306,2,1,0.666666666666667,0,3,9,0,3,3,12,3,3,0,"WCT","mixed","positive",0,0,0,0
"LSM14A",67,5,0.901212775108862,2,3,0.4,0,0,5,1,3,1,8,1,0,1,"WCT","mixed","negative",0,0,0,0
"LSM14B",36,1,-0.569734250152198,0,1,0,0,1,4,0,5,1,9,1,1,0,"WCT","negative","positive",0,0,0,0
"LSM2",56,3,0,3,0,1,0,1,7,0,5,1,12,1,1,0,"WCT","positive","positive",0,0,0,0
"LSM3",42,2,-0.0717966465866857,1,1,0.5,0,1,9,0,3,1,12,1,1,0,"WCT","mixed","positive",0,0,0,0
"LSM4",60,2,-0.634354052001829,1,1,0.5,0,1,5,0,2,1,7,1,1,0,"WCT","mixed","positive",0,0,0,0
